"","assembly","dipcall_contig","Filter","Subtype","Subset","INDEL.QUERY.FP","INDEL.Subset.IS_CONF.Size","INDEL.FP.gt","INDEL.FP.al","INDEL.Recall","INDEL.TRUTH.TOTAL","INDEL.TRUTH.TP","INDEL.TRUTH.TP.het","INDEL.TRUTH.TP.homalt","INDEL.TRUTH.TOTAL.het","INDEL.TRUTH.TOTAL.homalt","INDEL.ntTRUTH.TOTAL.het","INDEL.ntTRUTH.TOTAL.homalt","INDEL.ntTRUTH.TOTAL","SNP.QUERY.FP","SNP.Subset.IS_CONF.Size","SNP.FP.gt","SNP.FP.al","SNP.Recall","SNP.TRUTH.TOTAL","SNP.TRUTH.TP","SNP.TRUTH.TP.het","SNP.TRUTH.TP.homalt","SNP.TRUTH.TOTAL.het","SNP.TRUTH.TOTAL.homalt","SNP.ntTRUTH.TOTAL.het","SNP.ntTRUTH.TOTAL.homalt","SNP.ntTRUTH.TOTAL","QV_dip_snp","QV_dip_indel","QV_dip_snp_indel","QV_hap_snp","QV_ignoreGT_snp","QV_hap_indel","QV_ignoreGT_indel","QV_hap_snp_indel","QV_ignoreGT_snp_indel","SNP.Recall_ignoreGT","INDEL.Recall_ignoreGT","SNP.Recall.het","SNP.Recall.hom","INDEL.Recall.het","INDEL.Recall.hom","SNP.Recall.het.TOTALnontarget","SNP.Recall.hom.TOTALnontarget","INDEL.Recall.het.TOTALnontarget","INDEL.Recall.hom.TOTALnontarget","SNP.Recall_ignoreGT.TOTALnontarget","SNP.Recall.TOTALnontarget"
"288","asm23ab",50,"PASS","*","GRCh38_notinalllowmapandsegdupregions.bed.gz",211938,2397123046,24460,41657,0.91159,491922,448431,249198,174627,275460,182658,286578,186981,508374,22224,2397123046,15177,3718,0.988934,3001845,2968626,1800449,1167104,1832360,1168394,1906582,1198078,3105816,53.3389809451531,43.545114912064,43.1120390411664,61.5840652775218,58.3271605141158,45.1690025072813,44.0777001105405,45.0709706521077,43.917448989215,0.993989696336753,0.9613129723818,0.982584754087625,0.998895920383021,0.982584754087625,0.998895920383021,0.944333367250923,0.974146925325396,0.944333367250923,0.974146925325396,0.960714672086176,0.9558280335989
"289","asm23ab",50,"PASS","*","GRCh38_notinsegdups.bed.gz",215028,2458512490,24555,42303,0.912293,498498,454776,252879,177234,279352,185277,290683,189683,515250,23339,2458512490,16114,3777,0.988695,3134337,3098903,1878808,1218933,1912906,1220247,1991334,1251461,3244048,53.2362017063893,43.5920739913102,43.1445628400467,61.541351574927,58.3286456321679,45.2094213376417,44.1186899254483,45.1095165110249,43.9570013882365,0.993836016994982,0.961550497695076,0.982174764468301,0.998923168833851,0.982174764468301,0.998923168833851,0.943492151492417,0.974007979473591,0.943492151492417,0.974007979473591,0.960225311092808,0.955258060299971
"290","asm23ab",50,"PASS","*","GRCh38_segdups.bed.gz",11149,83882523,328,1496,0.915235,8789,8044,4337,3516,4870,3647,6034,4485,10856,32786,83882523,2394,2210,0.932566,95871,89406,49506,39854,54982,40842,69291,51943,121288,37.0901304572334,41.7746556480756,35.8189084952996,37.7472966970035,37.4194219972058,42.5505263978652,41.9043408322922,36.5058915180167,36.0966725118249,0.95753668992709,0.95255432927523,0.900403768506057,0.975809216003134,0.900403768506057,0.975809216003134,0.714465082045287,0.767264116435323,0.714465082045287,0.767264116435323,0.756876195501616,0.737138051579711
"291","asm3a",50,"PASS","*","*",234677,2547087520,172571,50353,0.367747,524907,193033,31,192971,296075,193633,296733,194170,526124,1054228,2547087520,1009413,5107,0.38653,3350347,1295010,2,1295008,2052301,1296741,2060663,1303410,3365381,36.8413931682405,43.366033358317,35.9685295516112,51.0819585038833,50.5565046283675,56.369251274435,49.1394030462668,49.95595642346,46.7801085166646,0.687816217245557,0.696511953546057,9.74515921397495e-07,0.998663572756626,9.74515921397495e-07,0.998663572756626,9.70561416398509e-07,0.993553831871782,9.70561416398509e-07,0.993553831871782,0.684743569895949,0.384803384817351
"292","asm3a",50,"PASS","*","GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",88989,62855669,77047,10698,0.372281,229958,85609,9,85591,127567,85921,127693,86040,230208,29213,62855669,28226,415,0.386464,99748,38549,0,38549,61035,38649,61112,38714,99890,36.3379829009403,31.500381223165,30.267496238465,53.4197842000493,51.0505729612832,50.0455406844316,40.2229738195219,48.4025860461289,39.8780951334346,0.669436981192605,0.707329164456118,0,0.997412610934306,0,0.997412610934306,0,0.995737975926022,0,0.995737975926022,0.668485333867254,0.385914505956552
"293","asm3a",50,"PASS","*","GRCh38_HG002_GIABv4.1_notin_complexandSVs_alldifficultregions.bed.gz",71832,2122523462,42749,25263,0.403544,145352,58656,0,58656,86694,58658,86734,58695,145429,758845,2122523462,758216,188,0.386154,2510480,969432,0,969432,1541040,969440,1541633,969978,2511611,37.4772941829678,47.7156453666931,37.0845030944754,69.8344390575327,68.2923184977584,60.458191323094,51.6424329192527,59.9837096102066,51.5495060882541,0.688174373028266,0.697651219109472,0,0.99999174781317,0,0.99999174781317,0,0.999437100635272,0,0.999437100635272,0.687864482198876,0.385980153773813
"294","asm3a",50,"PASS","*","GRCh38_MHC.bed.gz",922,4664474,731,178,0.311136,1787,556,0,556,1045,574,1045,574,1787,8163,4664474,8056,25,0.367816,19923,7328,0,7328,12270,7369,12270,7369,19923,30.5798287580502,40.0510175125081,30.1150774066039,50.5601881992072,49.4044889461923,58.558893199976,46.8879930505671,49.9210906701559,44.9561640822818,0.772172865532299,0.720201454952434,0,0.994436151445244,0,0.994436151445244,0,0.994436151445244,0,0.994436151445244,0.772172865532299,0.367816091954023
"295","asm3a",50,"PASS","*","GRCh38_notinAllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",146122,2479539352,95884,39707,0.363643,295768,107554,22,107510,169051,107842,169583,108260,296736,1025017,2479539352,981189,4692,0.386531,3250611,1256463,2,1256461,1991274,1258094,1999559,1264698,3265503,36.8466993263391,45.3068539304592,36.2679255727785,51.0282456554263,50.5364934792184,56.7293138813106,49.9436865930689,49.9933307248793,47.2196832413085,0.688378892460525,0.687829650266425,1.00438211918601e-06,0.998702004778657,1.00438211918601e-06,0.998702004778657,1.00022054863097e-06,0.993486982663055,1.00022054863097e-06,0.993486982663055,0.685239609334305,0.384768594608549
"296","asm3a",50,"PASS","*","GRCh38_notinAllTandemRepeatsandHomopolymers_slop5.bed.gz",95493,2420923009,54489,32171,0.404497,186266,75344,0,75344,110596,75494,111025,75819,187021,996923,2420923009,955298,3571,0.386694,3167478,1224846,0,1224846,1939861,1226406,1948048,1232911,3182173,36.8634935803018,47.050394364339,36.4662292136734,51.0461065990445,50.6565672723317,57.3890274331064,50.7218474890115,50.1395852785293,47.6787847691643,0.688290179126737,0.697030053794036,0,0.998727990567561,0,0.998727990567561,0,0.993458570813303,0,0.993458570813303,0.685111714542233,0.384908677183799
"297","asm3a",50,"PASS","*","GRCh38_notinalldifficultregions.bed.gz",77182,2135763155,46024,27330,0.404004,156882,63381,0,63381,93336,63437,93382,63478,156969,827600,2135763155,826856,299,0.385939,2735998,1055927,0,1055927,1679208,1056020,1679855,1056621,2737247,37.1276260370297,47.4306705753916,36.7403913367586,69.8222307471574,67.5901015015079,60.4761115659186,51.3701351271797,59.9985019287947,51.2676517499885,0.688152184321772,0.697371272676279,0,0.999911933486108,0,0.999911933486108,0,0.999343189279789,0,0.999343189279789,0.687838181939737,0.385762410188047
"298","asm3a",50,"PASS","*","GRCh38_notinalllowmapandsegdupregions.bed.gz",220817,2397123054,167752,47140,0.366878,508141,186426,31,186364,286462,186870,286581,186982,508379,941146,2397123054,938703,1646,0.385629,3104415,1197152,2,1197150,1905876,1197383,1906608,1198084,3105849,37.0706332359204,43.3668781906019,36.1552802517799,67.7926200296212,62.927968573848,59.080319696761,49.5591215579252,58.5322181622478,49.3636474474051,0.688005630690484,0.697007326706564,1.04938621400343e-06,0.999805408962713,1.04938621400343e-06,0.999805408962713,1.04898332536106e-06,0.999220421940365,1.04898332536106e-06,0.999220421940365,0.687687971952275,0.385450805882707
"299","asm3a",50,"PASS","*","GRCh38_notinsegdups.bed.gz",224325,2458512498,169851,48407,0.367216,515018,189123,31,189061,290572,189568,290696,189684,515265,983378,2458512498,980800,1690,0.385647,3242495,1250459,2,1250457,1990543,1250699,1991366,1251467,3244087,36.9898192797333,43.4082473963555,36.0974227094562,67.4328945027997,62.8041950304119,59.0872842111452,49.5551314957659,58.4940528173051,49.3543154252364,0.688130282390567,0.697012531600837,1.00475096493771e-06,0.999806508200614,1.00475096493771e-06,0.999806508200614,1.00433571729155e-06,0.999192947157216,1.00433571729155e-06,0.999192947157216,0.6877925900261,0.38545791157882
"300","asm3a",50,"PASS","*","GRCh38_segdups.bed.gz",10354,83882523,2722,1946,0.395346,9885,3908,0,3908,5500,4063,6034,4484,10855,70850,83882523,28613,3417,0.413075,107852,44551,0,44551,61758,46042,69297,51943,121294,33.7436162568377,42.0959331962141,33.1512405773615,36.356459492149,35.9900841661542,44.6989462491282,43.4206311857121,35.7628291667423,35.2687082066802,0.678374068167489,0.670713201820941,0,0.967616524043265,0,0.967616524043265,0,0.857690160368096,0,0.857690160368096,0.603195541411776,0.36729764044388
"301","asm4a",50,"PASS","*","*",234539,2547084154,171924,46180,0.367344,524622,192717,24,192669,295959,193472,296733,194170,526124,1135693,2547084154,1008461,11430,0.385968,3347579,1292060,1,1292059,2051281,1294992,2060662,1303410,3365380,36.5181234071254,43.3685822054546,35.7027918398226,46.4335722957631,46.0247693562602,54.9130358125356,49.1039490475356,45.8572030163522,44.2866955094882,0.68721933074619,0.695054725116369,4.87500249843878e-07,0.997735121143606,4.87500249843878e-07,0.997735121143606,4.85280943696734e-07,0.991291305115044,4.85280943696734e-07,0.991291305115044,0.683584320344211,0.383926926528356
"302","asm4a",50,"PASS","*","GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",88529,62855669,76506,10065,0.371935,229903,85509,11,85487,127553,85880,127692,86040,230207,30332,62855669,28245,502,0.386463,99712,38535,0,38535,61021,38627,61114,38714,99892,36.1747340148343,31.522888902254,30.2433506905905,48.9934518224419,47.798519997325,48.0756176133084,40.1936160169003,45.5000329646478,39.4984743504361,0.669728818998716,0.704710247365193,0,0.997618246304398,0,0.997618246304398,0,0.995376349640957,0,0.995376349640957,0.668522003764065,0.385766627958195
"303","asm4a",50,"PASS","*","GRCh38_HG002_GIABv4.1_notin_complexandSVs_alldifficultregions.bed.gz",64532,2122523462,42566,21764,0.40356,145349,58657,0,58657,86691,58658,86734,58695,145429,759533,2122523462,759087,200,0.386131,2510222,969274,0,969274,1540946,969276,1541631,969978,2511609,37.4733584749425,48.1810737008758,37.1192102620849,72.3694738811773,69.7854763650897,73.2253112577449,52.8613151595594,69.7660448122297,52.7740188142558,0.688529142044011,0.696413460016925,0,0.999997936604228,0,0.999997936604228,0,0.999274210342915,0,0.999274210342915,0.688148911713567,0.38591755324973
"304","asm4a",50,"PASS","*","GRCh38_MHC.bed.gz",897,4664474,701,176,0.313374,1787,560,0,560,1045,574,1045,574,1787,7410,4664474,7307,20,0.367666,19923,7325,0,7325,12270,7369,12270,7369,19923,31.0001446432511,40.1704022926035,30.503884618392,50.5075457992837,49.5699544759927,56.6880267664046,46.7757660094796,49.5699544759927,44.9416148398001,0.734427546052301,0.705651930609961,0,0.994029040575383,0,0.994029040575383,0,0.994029040575383,0,0.994029040575383,0.734427546052301,0.367665512222055
"305","asm4a",50,"PASS","*","GRCh38_notinAllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",146467,2479539351,95766,36168,0.363193,295534,107336,13,107310,168946,107721,169582,108260,296735,1105362,2479539351,980217,10928,0.385952,3247881,1253527,1,1253526,1990270,1256367,1999558,1264698,3265502,36.5189647034401,45.2966121447927,35.97855992479,46.3767025183378,45.9798749808417,55.330457271716,49.903844755087,45.8565376301045,44.5026850693159,0.687754261932626,0.687237339866141,5.02444391966919e-07,0.997738718065661,5.02444391966919e-07,0.997738718065661,5.00110524425898e-07,0.991166270524663,5.00110524425898e-07,0.991166270524663,0.68404306596658,0.383869616371388
"306","asm4a",50,"PASS","*","GRCh38_notinAllTandemRepeatsandHomopolymers_slop5.bed.gz",95604,2420923008,54275,28873,0.403972,186102,75180,0,75180,110525,75400,111025,75819,187021,1075712,2420923008,954088,9745,0.386115,3164797,1221975,0,1221975,1938888,1224697,1948046,1232911,3182171,36.5331496018637,47.0453491035496,36.1633689784457,46.3626239767437,45.9999169107297,55.8963237400809,50.6875607638555,45.904175748763,44.7294861323798,0.687583753397137,0.695613158375515,0,0.997777409432701,0,0.997777409432701,0,0.991129935575236,0,0.991129935575236,0.683829687342384,0.384006704856527
"307","asm4a",50,"PASS","*","GRCh38_notinalldifficultregions.bed.gz",69780,2135763155,45938,23639,0.403997,156880,63379,0,63379,93333,63438,93382,63478,156969,828545,2135763155,827962,333,0.385923,2735713,1055775,0,1055775,1679085,1055857,1679852,1056621,2737244,37.1226698486532,47.8685212058458,36.7714959961803,72.3264307702463,68.6491453093766,73.2308704778346,52.5324040205583,69.7448488368384,52.4274851330586,0.688572595151611,0.696819224885263,0,0.999922337968115,0,0.999922337968115,0,0.999199334482279,0,0.999199334482279,0.688187461548916,0.385707302673784
"308","asm4a",50,"PASS","*","GRCh38_notinalllowmapandsegdupregions.bed.gz",211004,2397123054,167332,41992,0.366817,508098,186379,24,186331,286448,186845,286582,186982,508380,941727,2397123054,939692,1491,0.385618,3104078,1196989,1,1196988,1905730,1197191,1906606,1198084,3105847,37.0679530222045,43.5642963606784,36.1899235170853,69.4512142466006,63.72155910797,64.5541104263237,50.4051724306033,63.3358554144822,50.2073760725185,0.688346426861696,0.696147199949616,5.24733304298091e-07,0.999830436413237,5.24733304298091e-07,0.999830436413237,5.24492212864116e-07,0.999085206045653,5.24492212864116e-07,0.999085206045653,0.687954364783584,0.385398572434508
"309","asm4a",50,"PASS","*","GRCh38_notinsegdups.bed.gz",214262,2458512498,169369,43158,0.367157,514973,189076,24,189028,290557,189542,290696,189684,515265,983551,2458512498,981287,1535,0.385636,3242184,1250303,1,1250302,1990414,1250516,1991365,1251467,3244086,36.9890553177849,43.6075726159943,36.1331339383766,68.289748877406,63.3682599354234,64.5240293693168,50.3952378771391,63.0006171256618,50.1815624738972,0.688298381584759,0.696046200480414,5.02408041744079e-07,0.999828870642199,5.02408041744079e-07,0.999828870642199,5.02168110818459e-07,0.999069092513027,5.02168110818459e-07,0.999069092513027,0.687894833860755,0.385409942893006
"310","asm4a",50,"PASS","*","GRCh38_segdups.bed.gz",20276,83882522,2554,3022,0.377294,9645,3639,0,3639,5399,3928,6034,4484,10855,152142,83882522,27174,9895,0.396195,105395,41757,0,41757,60867,44476,69297,51943,121294,30.424523540657,39.1771919253847,29.8811887199669,31.637280396143,31.2790265570253,40.5738414034165,39.7618874286893,31.1151713062819,30.7030793713283,0.654025333270079,0.642094349403836,0,0.938865905207303,0,0.938865905207303,0,0.803900429316751,0,0.803900429316751,0.568296865467377,0.344262700545781
"311","asm4bc",50,"PASS","*","*",582599,2547026279,25050,46832,0.920054,518963,477474,263823,184855,292759,191312,296723,194170,526114,227161,2547026279,91621,11571,0.944785,3304508,3122050,1847000,1273969,2026058,1277156,2060653,1303410,3365371,43.5072964964243,39.4169368664458,37.9870710152893,46.1375032352585,45.7499594018963,39.9888310723843,39.6078038027663,39.0450450280755,38.6627441526985,0.972511187747162,0.968323367947233,0.911622470827587,0.997504611809364,0.911622470827587,0.997504611809364,0.896317817701476,0.977412326129154,0.896317817701476,0.977412326129154,0.954923246203762,0.927698610346378
"312","asm4bc",50,"PASS","*","GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",67744,62855658,12407,8555,0.913541,227795,208100,113731,80577,126360,85120,127694,86040,230209,8557,62855658,2978,1332,0.942111,98776,93058,55152,37852,60441,38271,61110,38714,99888,41.6705284080534,32.6850353645531,32.1684414294413,44.7129211180395,43.5281801138426,34.2929558819031,33.563587618777,33.9155731511765,33.1464299479119,0.97226046812991,0.968006321473254,0.912493175162555,0.989051762431084,0.912493175162555,0.989051762431084,0.902503681885125,0.977734153019579,0.902503681885125,0.977734153019579,0.961436809226333,0.931623418228416
"313","asm4bc",50,"PASS","*","GRCh38_HG002_GIABv4.1_notin_complexandSVs_alldifficultregions.bed.gz",423371,2122523454,3713,27267,0.948509,144143,136721,78761,57960,85930,58213,86735,58696,145431,108459,2122523454,64926,3255,0.947074,2491574,2359704,1398129,961575,1529196,962378,1541628,969978,2511606,45.9261689769355,40.0116138711696,39.02109661779,50.2281459601565,49.8906389675643,40.3416345587315,40.0498698703884,39.9172671373384,39.621223813111,0.973131843565553,0.974268608257078,0.914290254486671,0.999165608523886,0.914290254486671,0.999165608523886,0.90691723295114,0.991336916919765,0.90691723295114,0.991336916919765,0.965370364619291,0.93951997247976
"314","asm4bc",50,"PASS","*","GRCh38_MHC.bed.gz",1346,4664474,210,180,0.836038,1787,1494,819,559,1045,574,1045,574,1787,2650,4664474,2379,53,0.846644,19921,16866,9332,7353,12268,7369,12268,7369,19921,35.4658679836763,38.4078761241648,33.6820719275049,46.3137617869983,45.3686338143003,39.8937478002834,39.1445434092944,39.0016457539284,38.2153857486969,0.966065960544149,0.953553441522104,0.76067818715357,0.997828742027412,0.76067818715357,0.997828742027412,0.76067818715357,0.997828742027412,0.76067818715357,0.997828742027412,0.966065960544149,0.846644244766829
"315","asm4bc",50,"PASS","*","GRCh38_notinAllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",514606,2479539344,12684,38282,0.925074,291970,270094,150582,104389,166934,106314,169574,108260,296727,218604,2479539344,88643,10239,0.944866,3205740,3028996,1791849,1236119,1965621,1238887,1999547,1264698,3265491,43.5574289512257,39.8392615397832,38.3017261997339,46.1722703621997,45.8158795508251,40.2922010234003,39.9476476761471,39.294628635837,38.9476432811133,0.972517733814969,0.968517313422612,0.911594351098203,0.997765736503814,0.911594351098203,0.997765736503814,0.896127472872606,0.977402510322622,0.896127472872606,0.977402510322622,0.954722888533455,0.927577506721041
"316","asm4bc",50,"PASS","*","GRCh38_notinAllTandemRepeatsandHomopolymers_slop5.bed.gz",487854,2420923001,5037,33515,0.945747,183677,173712,99683,73891,109131,74371,111015,75819,187011,211746,2420923001,86074,9331,0.944973,3123912,2952014,1745918,1205094,1915016,1207695,1948037,1232911,3182162,43.5919575729708,39.9672110211566,38.4016117150577,46.1927817988963,45.8577244562134,40.3247262051878,40.0122841909709,39.3246855534095,39.0075824066248,0.972526754914991,0.973170293504358,0.911698910087435,0.997846310533703,0.911698910087435,0.997846310533703,0.896244783851641,0.97743794969791,0.896244783851641,0.97743794969791,0.954724492341999,0.927675586598043
"317","asm4bc",50,"PASS","*","GRCh38_notinalldifficultregions.bed.gz",425727,2135763147,4023,28720,0.94803,155552,147468,84747,62625,92495,62948,93382,63479,156970,114638,2135763147,70871,3427,0.947023,2715106,2571269,1523273,1047308,1666104,1048238,1679849,1056621,2737241,45.7125448341249,40.0145188966171,38.9789587251179,50.2484719019317,49.8943630506242,40.362082152547,40.0557536361069,39.9377034061848,39.6269045553516,0.973125911106233,0.973892974696564,0.91427245838195,0.999112796902993,0.91427245838195,0.999112796902993,0.906791622342246,0.991186054413077,0.906791622342246,0.991186054413077,0.965256621539718,0.939365222134259
"318","asm4bc",50,"PASS","*","GRCh38_notinalllowmapandsegdupregions.bed.gz",552372,2397123044,24312,44115,0.920352,504044,463898,256158,179215,284042,185449,286581,186983,508380,136875,2397123044,83174,5619,0.945953,3080150,2913678,1725846,1186876,1890580,1188420,1906603,1198084,3105844,45.4439619036231,39.3848866667628,38.4234543806435,49.987377984333,49.5073794950173,39.9592431535205,39.5803705117088,39.5478664954946,39.15975718823,0.972956511858189,0.968586075818778,0.912865893006379,0.998700796014877,0.912865893006379,0.998700796014877,0.905194211904628,0.990645063284377,0.905194211904628,0.990645063284377,0.964907445448001,0.938127607181816
"319","asm4bc",50,"PASS","*","GRCh38_notinsegdups.bed.gz",564482,2458512488,24519,45265,0.920634,510873,470327,259861,181881,288119,188132,290686,189684,515255,141679,2458512488,86517,5778,0.946111,3217252,3043879,1803022,1239820,1974607,1241399,1991356,1251467,3244077,45.4039693144049,39.4005231643731,38.4279868570462,49.9811615033303,49.5006241035575,39.9736225972074,39.5933841270312,39.5603805602077,39.1709421980951,0.97300304732113,0.96862821092522,0.913104227828626,0.99872804795235,0.913104227828626,0.99872804795235,0.905424243580756,0.990693322316929,0.905424243580756,0.990693322316929,0.964957366918233,0.93828814790771
"320","asm4bc",50,"PASS","*","GRCh38_segdups.bed.gz",18115,83882514,530,1567,0.883517,8087,7145,3960,2973,4637,3179,6034,4484,10855,85482,83882514,5104,5793,0.895881,87256,78171,43978,34149,51451,35757,69297,51943,121294,32.928267589852,39.6666309529997,32.0935425453843,33.5204993960605,33.1956423798233,40.2009314434349,39.7955906101756,32.6755885561981,32.3363935726383,0.954375630329146,0.949054037343885,0.854755009620804,0.955029784377884,0.854755009620804,0.955029784377884,0.634630647791391,0.657432185280018,0.634630647791391,0.657432185280018,0.686554982109585,0.644475406862664
"321","asm5",50,"PASS","*","*",202491,2547082126,149632,45308,0.368062,524640,193100,29,193042,295897,193574,296733,194170,526124,1080898,2547082126,1012184,9401,0.386476,3345648,1293014,2,1293012,2049812,1294549,2060662,1303410,3365380,36.7328823062173,44.0066721873905,35.9871463127537,49.3392305305744,48.7002771332626,58.290684736158,49.8395400110383,48.8188059008427,46.2223581017257,0.689013907021898,0.653270814272644,9.7569923485666e-07,0.998812713925854,9.7569923485666e-07,0.998812713925854,9.70561887393469e-07,0.992022464151725,9.70561887393469e-07,0.992022464151725,0.684974059392996,0.384210401202836
"322","asm5",50,"PASS","*","GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",85043,62855659,67929,15924,0.372851,229931,85730,12,85706,127548,85923,127692,86040,230207,33141,62855659,31286,934,0.387262,99687,38605,0,38605,60986,38637,61110,38714,99888,35.7900877097588,31.6973580762828,30.2681569488514,51.3511474950718,48.3103046575296,50.238274183115,38.6602285205075,47.7488614639637,38.2132994317114,0.701104456950254,0.668283093623739,0,0.99917177834718,0,0.99917177834718,0,0.997184481066281,0,0.997184481066281,0.699693656895723,0.386482860804101
"323","asm5",50,"PASS","*","GRCh38_HG002_GIABv4.1_notin_complexandSVs_alldifficultregions.bed.gz",44962,2122523462,38571,6169,0.403608,145354,58666,0,58666,86686,58668,86737,58695,145432,763531,2122523462,762131,1110,0.386159,2510185,969330,0,969330,1540846,969339,1541627,969978,2511605,37.4505582074992,49.7503687394024,37.2020623112035,71.6548449732215,64.8175445954287,72.8152952077047,58.2231367767255,69.1861253424528,57.3628929087214,0.68977425966612,0.668966798299324,0,0.999990715322503,0,0.999990715322503,0,0.999331943611092,0,0.999331943611092,0.689384278180685,0.38594046436442
"324","asm5",50,"PASS","*","GRCh38_MHC.bed.gz",748,4664474,535,205,0.2989,1636,489,0,489,980,503,1045,574,1787,6729,4664474,6663,65,0.358478,18294,6558,0,6558,11439,6588,12270,7369,19923,31.4188214400181,40.9593107443998,30.9610529165776,69.6983267230444,51.5028873676257,60.667426853125,46.414530688657,60.1559016286512,45.2422846903084,0.722695965890456,0.625916870415648,0,0.995446265938069,0,0.995446265938069,0,0.889944361514452,0,0.889944361514452,0.663604878783316,0.329167294082217
"325","asm5",50,"PASS","*","GRCh38_notinAllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz",117717,2479539353,81864,29457,0.363765,295515,107498,17,107464,168883,107779,169582,108260,296735,1047758,2479539353,980899,8467,0.386451,3245973,1254411,2,1254409,1988834,1255914,1999560,1264698,3265504,36.7514001556467,46.2456181543478,36.2889803894325,49.2904765043155,48.7024112444605,58.8949254599978,51.4087549995622,48.8390642755511,46.8377981522417,0.688640971443694,0.640786423700997,1.00561434488751e-06,0.998801669541067,1.00561434488751e-06,0.998801669541067,1.00022004841065e-06,0.991864460922687,1.00022004841065e-06,0.991864460922687,0.684522205454349,0.384140089860554
"326","asm5",50,"PASS","*","GRCh38_notinAllTandemRepeatsandHomopolymers_slop5.bed.gz",63932,2420923010,49041,10332,0.404557,186085,75282,0,75282,110461,75452,111026,75819,187022,1017591,2420923010,954727,5860,0.386613,3162983,1222849,0,1222849,1937496,1224293,1948048,1232911,3182173,36.7743771668748,48.7929268314273,36.5097521421389,49.2910564251801,48.866089624592,60.2614138172497,55.1208711029839,48.9569119883474,47.9428264822047,0.688456434953966,0.668097912244404,0,0.99882054377506,0,0.99882054377506,0,0.99183882697129,0,0.99183882697129,0.684304718819499,0.384281118594118
"327","asm5",50,"PASS","*","GRCh38_notinalldifficultregions.bed.gz",49924,2135763155,41642,8059,0.404054,156885,63390,0,63390,93331,63445,93386,63478,156973,831265,2135763155,829685,1290,0.385956,2735700,1055860,0,1055860,1679012,1055918,1679853,1056621,2737245,37.1084359056331,49.322737111791,36.8551401854014,71.6818508779771,64.3192599874225,72.8227822264851,57.1244785953031,69.2046572058485,56.3661808750155,0.689236758416493,0.669484016955095,0,0.999945071492294,0,0.999945071492294,0,0.999279779599308,0,0.999279779599308,0.688847728281539,0.385738214883944
"328","asm5",50,"PASS","*","GRCh38_notinalllowmapandsegdupregions.bed.gz",190791,2397123054,145394,43438,0.3672,508017,186544,29,186486,286404,186829,286583,186982,508381,949771,2397123054,944423,4751,0.385647,3102684,1196541,2,1196539,1904889,1196655,1906605,1198084,3105846,37.031014195168,44.001624400621,36.2360142621771,69.0474599322887,59.5252892576829,63.886858883635,50.236931703226,62.7315947487187,49.7532706751458,0.690036110670632,0.653399394114764,1.04992994342453e-06,0.999903063121785,1.04992994342453e-06,0.999903063121785,1.04898497591268e-06,0.998710441004137,1.04898497591268e-06,0.998710441004137,0.689333598639469,0.385254452410068
